baseline,isolation_50,isolation_60,isolation_70,isolation_80,farmonly_50,farmonly_60,farmonly_70,farmonly_80,farmhh_50,farmhh_60,farmhh_70,farmhh_80
22,23,28,29,2,24,27,32,2,24,27,31,2
20,1,1,1,0,1,1,1,0,1,1,1,0
20,26,27,28,37,27,27,29,36,27,29,30,38
20,27,29,29,35,29,31,30,39,27,29,29,34
21,25,27,31,45,26,26,32,45,27,29,33,45
0,0,0,0,0,0,0,0,0,0,0,0,0
21,27,28,28,33,26,31,29,33,26,28,27,31
20,29,32,37,38,29,30,34,37,28,31,36,39
20,29,33,31,34,29,34,30,33,29,32,32,39
20,27,31,30,36,29,27,30,33,28,29,30,36
21,26,26,30,34,25,25,30,32,25,28,29,32
19,25,27,2,2,27,29,2,2,26,27,2,2
2,0,0,0,0,0,0,0,0,0,0,0,0
19,27,28,32,32,27,27,32,30,24,26,30,31
19,25,28,30,33,24,26,28,35,25,26,34,37
1,26,27,30,36,25,27,34,40,27,26,34,37
19,28,32,31,34,27,29,34,34,35,29,32,36
22,30,34,30,33,29,31,32,34,29,32,30,33
24,4,4,5,5,4,4,5,5,4,4,5,5
20,0,0,0,0,0,0,0,0,0,0,0,0
22,34,32,41,9,34,7,7,7,36,7,7,7
19,24,27,26,29,24,31,31,35,25,27,28,30
20,26,28,33,32,25,25,31,34,27,29,31,34
4,25,27,2,2,26,25,2,2,27,26,2,2
19,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0
19,29,31,36,36,30,33,33,40,30,31,31,39
22,29,29,30,34,26,29,31,36,27,30,31,35
2,2,2,2,2,2,2,2,2,2,2,2,2
18,26,27,27,32,25,27,28,31,26,28,29,33
3,25,33,34,40,26,33,36,37,25,33,35,38
20,25,4,4,4,24,4,4,4,26,4,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,1,1,1,1,1,1,1,1,1,1,1
1,25,28,32,36,25,27,33,37,26,27,34,40
20,26,30,29,33,26,29,28,30,26,30,32,34
19,31,32,38,41,34,33,43,39,33,34,35,38
20,27,26,31,33,26,28,34,34,24,26,37,37
20,24,27,29,34,26,26,30,34,25,27,30,36
1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
19,25,32,29,32,25,33,29,33,26,31,31,32
24,26,35,30,37,27,27,32,33,29,27,30,40
22,0,0,0,0,0,0,0,0,0,0,0,0
21,25,27,31,35,25,27,32,32,26,28,30,33
20,24,26,28,35,25,27,28,31,25,29,30,32
20,28,28,31,39,30,27,31,33,27,28,35,34
21,27,28,30,33,26,30,30,33,26,31,30,36
21,24,29,30,31,24,27,34,31,26,27,33,32
20,25,26,29,38,27,27,29,36,24,27,32,35
20,30,28,33,35,26,29,31,38,27,26,32,35
22,3,3,3,36,3,3,3,40,3,3,3,39
1,1,1,29,37,1,1,29,38,1,1,32,37
20,26,30,36,34,29,28,32,34,26,26,32,31
22,30,31,31,39,28,31,29,35,28,32,35,33
0,0,0,0,0,0,0,0,0,0,0,0,0
21,29,30,31,35,30,30,32,36,30,30,33,36
1,0,0,0,0,0,0,0,0,0,0,0,0
19,24,28,30,35,24,26,30,33,25,27,36,36
1,1,1,1,1,1,1,1,1,1,1,1,1
19,25,26,27,34,26,28,28,33,24,27,30,32
19,27,26,35,32,25,29,29,33,27,27,29,34
22,27,31,31,39,27,28,29,39,27,29,32,39
21,25,27,31,40,25,28,31,43,26,26,32,41
2,2,2,2,2,2,2,2,2,2,2,2,2
20,25,32,31,31,26,26,30,35,24,28,29,33
19,1,1,1,1,1,1,1,1,1,1,1,1
20,25,27,29,32,25,26,28,37,26,27,30,33
20,25,27,32,31,28,27,32,35,26,27,31,34
23,27,29,30,32,26,26,31,35,26,27,31,34
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
20,28,31,33,35,29,29,36,36,30,30,32,36
21,28,31,36,33,29,32,31,34,28,29,32,37
21,0,0,0,0,0,0,0,0,0,0,0,0
19,28,32,31,37,29,34,33,38,29,33,33,36
20,26,31,35,38,27,30,36,41,26,32,33,36
5,27,30,30,36,27,36,32,36,26,30,32,37
19,25,28,32,33,28,27,29,32,25,27,32,34
0,0,0,0,0,0,0,0,0,0,0,0,0
20,27,27,30,38,28,29,34,34,26,29,33,44
21,1,1,1,1,1,1,1,1,1,1,1,1
20,24,32,31,36,26,29,31,36,27,31,29,35
21,26,29,30,34,26,32,28,34,26,29,32,32
18,27,3,3,3,26,3,3,3,25,3,3,3
21,1,1,1,1,1,1,1,1,1,1,1,1
0,2,1,1,1,2,1,1,1,2,1,1,1
24,3,3,3,3,3,3,3,3,3,3,3,3
0,0,1,1,1,0,1,1,1,0,1,1,1
19,27,31,33,37,27,32,30,34,28,29,31,35
21,0,0,0,0,0,0,0,0,0,0,0,0
21,26,27,26,32,27,27,28,31,27,26,27,30
19,27,28,31,34,28,29,32,34,28,28,29,35
20,2,2,2,2,2,2,2,2,2,2,2,2
20,25,29,28,32,25,30,28,31,26,27,28,33
19,26,27,30,38,25,26,30,34,26,29,30,35
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,1,1,1,1,1,1,1,1,1,1
1,27,31,33,36,29,32,34,37,26,32,33,34
20,25,27,31,35,25,26,30,35,26,26,30,37
1,24,29,30,33,26,30,32,33,26,29,33,34
21,24,25,28,32,25,26,31,32,24,26,30,34
20,27,29,33,35,28,32,32,37,28,28,32,36
20,23,27,28,30,25,29,32,30,27,29,27,35
19,27,29,31,36,26,27,31,36,26,29,32,33
20,25,27,28,32,25,26,29,34,24,26,28,35
21,25,39,4,4,27,32,4,4,26,34,4,4
22,27,29,31,34,26,28,31,34,28,29,31,35
20,25,27,0,0,29,27,0,0,26,26,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
22,30,31,36,40,29,31,37,42,31,31,37,41
1,27,28,29,36,27,28,30,36,27,28,32,38
20,28,27,31,36,26,27,32,33,26,29,32,36
0,0,0,0,0,0,0,0,0,0,0,0,0
19,25,26,28,30,28,25,28,36,25,25,29,32
22,3,3,3,3,3,3,3,3,3,3,3,3
20,23,28,30,30,23,26,29,30,22,25,28,32
19,26,27,33,35,26,29,33,35,26,30,33,34
2,24,29,32,35,25,25,30,35,23,26,28,35
21,0,0,0,0,0,0,0,0,0,0,0,0
21,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,4,4,1,4,4,4,1,4,4,4,1
20,27,34,32,42,27,28,32,43,27,30,35,43
1,3,3,3,3,3,3,3,3,3,3,3,3
19,25,27,33,38,26,32,31,36,25,27,33,37
21,30,27,31,36,27,30,29,32,26,31,29,32
19,29,26,1,1,26,29,1,1,28,27,1,1
20,28,28,30,38,26,28,31,35,26,28,34,35
0,2,0,0,0,2,0,0,0,2,0,0,0
18,24,26,27,4,26,25,30,4,25,26,27,4
21,24,26,29,33,24,27,30,34,24,27,29,35
21,1,1,1,1,1,1,1,1,1,1,1,1
20,30,32,37,32,30,31,37,32,30,33,37,33
21,25,28,31,33,25,30,32,32,26,29,28,35
19,24,26,35,35,24,29,29,35,24,27,33,31
0,3,3,3,3,3,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
21,29,30,34,35,30,30,34,37,27,31,32,40
19,26,29,29,32,27,29,29,33,28,30,30,39
19,28,30,31,34,28,29,34,39,27,34,31,33
22,28,27,30,36,26,27,32,34,27,29,29,35
22,31,33,40,39,31,32,37,39,28,32,38,40
21,4,4,4,4,4,4,4,4,4,4,4,4
19,24,28,28,33,22,27,29,31,24,28,28,33
21,7,26,34,33,7,27,34,32,7,27,30,32
20,25,28,2,2,24,27,2,2,27,28,2,2
20,26,28,33,36,31,29,36,36,27,28,35,35
0,0,0,0,0,0,0,0,0,0,0,0,0
23,25,26,4,4,26,28,4,4,26,27,4,4
20,26,27,2,2,32,27,2,2,30,28,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0
20,27,29,31,38,28,29,31,37,30,32,30,37
20,28,33,36,35,26,28,35,36,28,30,37,40
0,0,0,0,0,0,0,0,0,0,0,0,0
20,26,29,31,39,25,26,28,37,25,28,28,37
20,26,26,25,29,23,27,24,29,26,26,25,28
0,0,0,0,0,0,0,0,0,0,0,0,0
20,26,34,31,35,25,30,31,35,26,28,32,36
1,28,32,32,36,27,32,34,37,27,32,34,36
22,5,5,5,5,5,5,5,5,5,5,5,5
21,26,28,28,34,26,28,29,35,27,30,32,37
0,1,1,1,1,1,1,1,1,1,1,1,1
21,27,26,28,1,27,27,29,1,26,27,29,1
22,27,27,31,34,27,27,34,35,25,28,36,33
19,31,32,37,38,30,32,36,38,30,31,42,44
21,25,29,29,39,26,27,31,32,27,32,29,35
20,24,32,36,42,25,33,35,40,27,33,35,41
19,28,30,29,36,26,29,31,34,28,29,29,32
20,25,29,30,33,26,29,32,36,26,28,32,35
20,25,29,30,34,26,26,29,35,24,32,31,34
20,0,0,0,0,0,0,0,0,0,0,0,0
21,31,37,36,38,30,31,32,40,31,33,33,38
22,25,26,29,32,28,28,30,37,27,26,29,31
20,23,25,28,31,25,24,28,29,25,25,29,29
20,2,2,2,2,2,2,2,2,2,2,2,2
20,2,2,2,2,2,2,2,2,2,2,2,2
20,24,29,32,35,25,28,34,35,27,27,28,37
1,28,32,32,44,28,30,32,44,27,33,32,49
25,25,32,35,34,27,31,33,34,29,28,32,35
20,25,25,29,32,24,26,30,37,27,26,30,36
22,24,27,27,39,26,26,28,35,25,25,28,31
20,26,1,1,1,25,1,1,1,27,1,1,1
18,25,28,29,31,26,26,29,35,24,25,32,35
22,26,26,27,35,26,28,29,31,26,27,29,30
22,0,0,0,0,0,0,0,0,0,0,0,0
20,26,29,33,40,25,31,32,37,24,30,36,38
22,28,27,29,31,24,28,32,35,26,29,31,33
21,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
20,24,29,31,34,25,28,29,33,25,28,31,34
1,28,28,32,29,27,27,29,29,27,27,31,31
0,0,0,0,0,0,0,0,0,0,0,0,0
19,24,26,30,36,25,27,29,34,25,28,28,37
20,36,29,4,4,29,29,4,4,30,31,4,4
21,29,32,30,36,30,30,32,37,30,33,36,40
21,28,32,34,39,28,32,33,40,28,30,36,34
20,27,25,30,36,26,32,29,31,27,27,31,31
19,25,26,30,35,24,26,30,35,25,29,30,35
18,1,1,1,1,1,1,1,1,1,1,1,1
20,26,30,32,36,29,31,31,36,26,28,32,37
23,2,2,2,2,2,2,2,2,2,2,2,2
19,24,0,0,0,26,0,0,0,25,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,1,1,1,1,1,1,1,1,1,1,1
20,24,27,31,33,25,26,30,33,24,27,31,35
0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,30,4,4,29,28,4,4,31,29,4,4
18,27,27,31,34,26,28,29,34,26,26,29,31
0,0,0,0,0,0,0,0,0,0,0,0,0
20,26,26,28,30,25,25,28,28,23,24,29,31
20,26,26,28,36,28,26,30,32,25,30,27,35
20,27,26,30,36,25,28,33,38,26,31,31,38
19,24,27,31,32,25,27,30,32,27,29,31,32
23,0,0,0,0,0,0,0,0,0,0,0,0
21,25,25,33,37,26,27,38,30,24,26,30,32
21,26,26,31,34,26,28,35,36,24,26,32,36
20,29,2,2,36,27,2,2,36,28,2,2,37
1,25,28,31,32,27,30,27,32,26,32,29,36
19,28,29,32,0,28,32,34,0,26,28,36,0
21,24,27,29,31,25,28,33,34,24,29,31,34
22,27,27,1,1,25,28,1,1,28,28,1,1
20,1,1,1,1,1,1,1,1,1,1,1,1
21,24,27,32,34,25,28,33,32,24,27,33,33
20,0,0,0,0,0,0,0,0,0,0,0,0
20,27,30,34,34,26,29,31,34,29,30,33,32
20,26,25,28,33,24,27,29,32,25,26,29,33
20,29,31,31,37,28,31,31,36,29,30,31,34
0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,2,2,2,1,2,2,2,1,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0
21,27,0,0,0,27,0,0,0,28,0,0,0
0,27,29,2,2,26,27,2,2,26,28,2,2
19,25,28,28,33,25,25,30,31,25,25,27,38
23,30,28,30,35,28,30,37,37,29,31,35,42
20,27,28,31,37,28,27,29,41,25,27,32,35
21,24,27,29,33,23,29,29,32,27,26,32,33
1,1,1,1,1,1,1,1,1,1,1,1,1
20,22,28,32,32,24,24,27,36,25,25,29,31
18,24,26,32,33,25,27,29,32,27,27,29,32
20,25,28,32,38,27,26,37,36,26,27,34,34
20,24,27,30,36,24,26,29,31,25,27,29,32
20,29,30,35,39,29,30,36,38,29,30,36,39
0,0,0,0,0,0,0,0,0,0,0,0,0
20,24,28,27,36,26,27,29,42,25,29,31,36
22,0,0,0,0,0,0,0,0,0,0,0,0
1,25,31,32,42,24,29,30,34,25,29,35,35
24,33,34,38,43,32,32,36,41,29,33,38,42
21,26,29,32,30,25,26,30,33,24,26,30,32
21,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
21,24,28,2,2,29,26,2,2,24,26,2,2
1,26,28,30,35,27,29,33,35,28,32,30,38
19,27,28,29,34,29,30,30,39,28,29,29,34
21,25,26,29,32,25,27,28,34,25,27,28,30
21,25,28,33,36,26,29,31,32,24,28,31,33
20,27,29,32,34,25,28,28,33,27,31,29,34
19,26,25,27,30,24,25,30,31,24,26,28,30
0,23,26,29,0,22,26,29,0,24,25,29,0
22,28,27,28,31,27,28,31,31,27,34,31,33
20,27,27,31,33,26,26,29,34,25,28,30,36
21,1,1,1,1,1,1,1,1,1,1,1,1
19,0,0,0,0,0,0,0,0,0,0,0,0
21,28,29,32,37,26,33,33,36,27,29,34,35
1,1,1,1,1,1,1,1,1,1,1,1,1
19,28,27,29,32,28,30,30,31,29,28,32,34
20,28,30,29,35,26,29,29,32,27,30,28,32
20,26,27,27,34,26,25,28,34,26,28,30,34
18,25,31,29,32,27,26,31,33,27,29,29,38
19,2,2,2,2,2,2,2,2,2,2,2,2
0,0,0,1,1,0,0,1,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
19,27,28,30,37,29,31,31,32,28,28,33,39
21,25,29,30,30,24,28,29,32,24,28,30,32
20,0,0,0,0,0,0,0,0,0,0,0,0
21,25,31,31,34,29,31,29,35,26,30,30,37
20,7,7,34,32,7,7,36,33,7,7,39,33
23,3,3,3,3,3,3,3,3,3,3,3,3
18,25,24,28,35,24,27,30,31,24,25,29,34
20,1,1,1,1,1,1,1,1,1,1,1,1
22,28,31,31,35,28,32,30,36,27,32,31,36
19,26,29,31,32,26,30,29,32,30,30,30,33
21,28,31,34,34,26,28,30,33,29,31,33,36
21,28,29,29,3,28,30,35,3,27,30,30,3
20,0,0,0,0,0,0,0,0,0,0,0,0
2,26,30,31,30,26,28,29,32,26,26,30,32
18,27,29,32,34,26,28,32,31,27,29,32,35
20,26,27,27,41,27,27,28,39,26,29,28,40
21,26,26,35,6,29,29,34,6,26,28,35,6
20,25,28,31,38,26,30,33,38,25,29,32,36
22,32,33,35,38,33,34,37,42,32,34,38,44
20,26,29,30,36,27,27,30,36,26,29,32,36
24,27,28,33,37,26,28,33,35,27,30,32,34
22,5,5,5,5,5,5,5,5,5,5,5,5
20,25,3,3,3,25,3,3,3,25,3,3,3
21,34,31,36,38,30,32,36,39,31,32,34,40
24,25,28,32,43,25,27,31,39,24,27,32,32
20,26,28,32,34,28,28,32,35,29,30,33,36
0,0,0,0,0,0,0,0,0,0,0,0,0
21,28,31,32,3,27,29,29,3,29,29,32,3
0,4,4,32,38,4,4,32,35,4,4,33,36
20,25,26,27,31,24,28,27,34,26,26,28,30
20,26,28,29,32,26,27,29,33,25,29,31,35
22,31,34,34,40,33,33,42,40,32,37,37,38
25,1,1,1,1,1,1,1,1,1,1,1,1
19,1,1,1,1,1,1,1,1,1,1,1,1
21,25,28,31,36,26,28,33,35,25,29,33,34
20,25,29,33,36,28,28,30,42,25,27,34,35
21,26,27,30,34,27,27,27,32,26,29,29,31
22,10,10,10,10,10,10,10,10,10,10,10,10
21,1,1,32,38,1,1,32,38,1,1,30,39
19,27,31,31,36,28,29,37,37,29,33,34,35
23,26,31,34,38,29,31,35,39,27,34,36,38
19,27,28,31,37,28,28,37,33,27,27,32,35
22,28,35,34,36,26,32,32,36,28,32,35,35
21,0,0,0,0,0,0,0,0,0,0,0,0
19,23,25,32,37,24,28,30,31,25,25,31,34
20,26,28,2,2,27,28,2,2,27,29,2,2
20,27,28,4,4,29,29,4,4,29,32,4,4
17,28,30,31,36,32,27,32,34,27,29,31,36
19,0,0,0,0,0,0,0,0,0,0,0,0
19,2,2,2,2,2,2,2,2,2,2,2,2
23,35,30,40,35,29,31,37,37,30,31,34,38
0,0,0,0,0,0,0,0,0,0,0,0,0
20,25,27,29,34,24,28,27,38,27,26,30,39
20,26,28,33,31,27,26,31,36,27,26,32,34
20,26,27,29,32,26,27,30,35,24,29,28,33
19,34,30,28,31,31,33,29,33,33,31,29,31
21,31,34,35,38,29,36,38,38,28,33,36,38
20,25,27,32,35,26,27,31,36,28,30,32,35
21,27,26,1,1,26,27,1,1,27,26,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
20,24,28,30,30,23,25,30,32,24,26,33,30
22,1,1,1,1,1,1,1,1,1,1,1,1
20,25,30,32,34,26,27,35,33,27,27,30,37
22,24,27,32,37,25,28,35,41,25,25,31,37
21,29,29,31,34,29,33,31,33,29,33,34,31
20,24,30,31,31,25,33,31,32,24,27,29,33
20,28,28,31,33,26,28,34,35,26,32,31,35
22,30,28,31,32,27,30,30,34,28,26,30,35
21,3,3,3,3,3,3,3,3,3,3,3,3
21,0,0,0,0,0,0,0,0,0,0,0,0
22,29,30,34,6,31,31,37,6,31,31,34,6
19,25,27,28,44,24,28,29,43,25,27,28,40
20,29,28,35,35,29,27,32,39,27,34,33,37
22,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
22,26,28,30,39,26,27,31,33,23,29,31,35
19,1,1,1,2,1,1,1,2,1,1,1,2
20,27,30,31,32,28,29,30,32,28,33,32,34
22,32,2,2,2,31,2,2,2,30,2,2,2
20,25,29,30,35,26,28,32,37,25,29,33,35
24,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0
20,25,30,33,32,25,27,33,32,25,27,32,33
20,24,26,31,34,23,27,30,33,25,25,30,32
20,27,26,31,34,26,29,32,37,25,28,31,38
19,25,29,32,33,27,28,28,35,24,29,30,33
24,28,28,32,33,27,27,29,35,27,31,30,35
19,24,31,35,40,26,31,38,41,25,31,38,43
21,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,1,1,1,1,1,1,1,1,1,1
23,27,30,31,33,26,31,30,32,28,30,30,37
22,24,28,3,3,24,30,3,3,24,35,3,3
20,27,2,2,2,25,2,2,2,25,2,2,2
19,29,36,39,38,27,35,37,35,27,36,37,34
22,24,26,27,43,23,27,29,39,24,25,32,38
0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,30,33,32,28,30,30,34,30,31,35,36
23,28,27,30,36,27,27,32,35,26,27,31,34
2,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
21,26,3,3,3,26,3,3,3,25,3,3,3
20,1,1,1,1,1,1,1,1,1,1,1,1
19,29,31,35,35,28,29,32,38,28,32,33,35
1,26,28,29,36,28,32,31,41,25,36,30,37
20,26,6,0,0,26,6,0,0,28,6,0,0
19,26,31,31,34,27,27,29,33,29,28,30,31
19,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,24,1,1,1,25,1,1,1,26,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1
21,26,29,29,37,29,30,30,37,26,31,31,34
19,25,27,28,33,26,30,30,36,25,31,32,37
19,26,30,32,33,25,29,32,33,24,26,30,34
22,25,27,30,33,26,30,33,32,25,27,34,33
30,2,2,2,2,2,2,2,2,2,2,2,2
20,3,4,4,4,3,4,4,4,3,4,4,4
21,25,26,32,35,26,26,29,37,24,26,31,34
4,24,5,5,5,24,5,5,5,25,5,5,5
20,24,30,33,32,27,28,33,33,26,28,34,34
21,26,27,30,36,28,29,32,40,27,28,31,37
21,25,28,32,33,26,30,33,31,26,31,31,33
21,26,28,30,29,26,27,28,32,29,28,30,33
20,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0
20,25,0,0,0,24,0,0,0,27,0,0,0
22,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1
20,31,29,32,35,27,30,31,36,26,30,31,34
20,28,28,29,34,26,28,30,35,27,28,34,40
1,1,1,1,1,1,1,1,1,1,1,1,1
20,27,30,34,38,27,29,32,38,26,34,35,45
21,24,28,33,34,25,27,30,37,27,26,28,37
2,2,2,2,2,2,2,2,2,2,2,2,2
19,26,0,0,0,26,0,0,0,27,0,0,0
21,30,30,31,38,30,31,32,35,29,31,33,38
21,25,26,28,32,25,29,31,30,24,30,30,30
19,28,30,30,31,27,27,30,31,26,27,29,35
22,0,0,0,0,0,0,0,0,0,0,0,0
19,29,30,33,33,27,30,31,33,28,31,31,32
20,27,27,31,34,23,27,28,34,24,29,29,37
22,31,5,5,5,32,5,5,5,39,5,5,5
22,24,28,34,37,26,26,32,42,26,26,34,37
20,26,29,29,33,26,29,31,35,26,29,31,37
20,0,0,0,0,0,0,0,0,0,0,0,0
20,28,31,35,37,28,31,36,38,31,33,37,38
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,2,2,2,2,2,2,2,2,2,2,2
20,0,0,0,0,0,0,0,0,0,0,0,0
20,26,29,31,36,27,28,29,41,30,28,32,34
21,27,31,31,33,26,29,32,30,28,32,34,33
22,29,29,8,33,31,31,8,36,30,33,8,37
19,29,28,31,39,27,28,29,37,27,28,28,42
0,27,28,29,36,26,29,28,36,27,28,29,33
20,28,31,34,37,27,31,35,36,28,33,32,36
21,27,29,30,3,28,29,34,3,28,29,31,3
21,27,28,31,34,25,28,34,33,28,26,30,33
19,4,4,4,3,4,4,4,3,4,4,4,3
20,25,32,32,35,28,34,31,36,27,32,31,39
1,27,27,34,34,31,27,29,31,25,26,28,37
18,26,31,34,3,27,32,34,3,27,33,35,3
23,27,28,29,1,29,29,31,1,29,31,30,1
0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0
23,25,27,34,32,25,26,33,34,25,28,31,34
20,24,25,29,3,24,27,30,3,23,27,28,3
20,25,26,32,34,26,25,31,33,27,26,36,34
20,22,24,29,31,22,25,29,30,22,25,27,31
22,4,4,4,4,4,4,4,4,4,4,4,4
22,26,27,0,0,27,28,0,0,26,28,0,0
22,24,28,32,34,24,26,29,36,26,27,31,34
19,26,29,34,34,28,28,33,33,26,31,30,32
19,25,25,28,34,27,25,28,34,25,25,32,35
20,25,27,30,35,26,28,30,30,29,27,29,32
22,28,33,29,40,26,31,32,36,27,31,32,38
20,3,3,3,3,3,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0
2,26,26,29,34,28,25,31,33,25,25,31,42
21,26,27,28,30,24,28,29,32,26,27,28,31
21,28,29,33,1,27,31,31,1,27,29,32,1
20,25,27,30,36,26,26,31,30,26,27,30,32
20,3,3,3,3,3,3,3,3,3,3,3,3
22,24,28,35,37,25,27,31,36,25,28,32,34
22,27,28,30,37,25,29,29,38,26,30,34,39
20,1,1,1,1,1,1,1,1,1,1,1,1
19,25,28,30,33,26,31,29,35,26,27,29,35
20,2,2,2,2,2,2,2,2,2,2,2,2
20,0,0,0,0,0,0,0,0,0,0,0,0
20,1,1,1,1,1,1,1,1,1,1,1,1
22,4,4,4,4,4,4,4,4,4,4,4,4
20,29,29,29,38,26,28,31,33,27,28,32,32
20,24,1,1,1,24,1,1,1,24,1,1,1
21,28,28,29,31,27,28,29,31,25,28,30,33
0,0,0,0,0,0,0,0,0,0,0,0,0
20,25,27,30,33,24,29,27,33,24,26,30,33
22,25,27,29,37,26,28,32,34,25,29,31,34
19,24,28,31,36,23,28,31,32,24,28,30,33
20,26,28,30,41,25,29,30,33,25,27,32,33
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0
21,27,29,30,38,27,30,28,36,27,29,29,35
20,0,0,0,0,0,0,0,0,0,0,0,0
19,26,25,28,33,25,26,29,35,24,27,29,33
22,26,3,3,3,27,3,3,3,27,3,3,3
20,23,26,32,32,24,26,28,29,26,26,28,31
20,25,31,32,36,27,36,34,37,28,34,36,37
20,2,2,2,2,2,2,2,2,2,2,2,2
21,24,29,30,34,26,28,30,35,27,29,34,33
1,1,1,1,1,1,1,1,1,1,1,1,1
22,27,28,29,32,26,28,30,33,25,26,28,32
21,25,26,28,31,26,28,27,32,26,25,30,31
0,30,30,30,35,28,28,29,37,28,27,30,34
21,27,27,27,32,28,29,29,35,27,26,28,32
1,1,1,1,1,1,1,1,1,1,1,1,1
22,0,0,0,0,0,0,0,0,0,0,0,0
21,1,1,1,1,1,1,1,1,1,1,1,1
20,0,0,32,35,0,0,31,36,0,0,33,40
1,28,32,34,34,32,31,33,41,30,32,32,38
